ID,band,NestYear,BrdrDate,LastObsDate,FirstYr,AgeKnown,MinimumAge,MinAgeFBreed,YrsExp,CurrentAge,sex
Z-WF,1453-63595,2002,4/7/1995,2/15/2005,1995,Y,1993,2,7,9,F
Z-WF,1453-63595,2004,4/7/1995,2/15/2005,1995,Y,1993,2,9,11,F
Z-GF,1453-63597,1995,4/23/1995,8/11/1995,1995,Y,1993,2,0,2,F
Z-GF,1453-63597,1995,4/23/1995,8/11/1995,1995,Y,1993,2,0,2,F
UZ-PY,1453-63618,1994,4/19/1994,6/15/1994,1994,Y,1993,1,0,1,F
UZ-AF,1453-63622,1997,4/7/1995,2/11/2002,1995,Y,1993,2,2,4,F
UZ-AF,1453-63622,1997,4/7/1995,2/11/2002,1995,Y,1993,2,2,4,F
UZ-AF,1453-63622,2001,4/7/1995,2/11/2002,1995,Y,1993,2,6,8,F
UZ-AF,1453-63622,1996,4/7/1995,2/11/2002,1995,Y,1993,2,1,3,F
UZ-AF,1453-63622,2000,4/7/1995,2/11/2002,1995,Y,1993,2,5,7,F
UZ-AF,1453-63622,2000,4/7/1995,2/11/2002,1995,Y,1993,2,5,7,F
UZ-AF,1453-63622,1999,4/7/1995,2/11/2002,1995,Y,1993,2,4,6,F
UZ-AF,1453-63622,1998,4/7/1995,2/11/2002,1995,Y,1993,2,3,5,F
UZ-AF,1453-63622,1997,4/7/1995,2/11/2002,1995,Y,1993,2,2,4,F
UZ-AF,1453-63622,1997,4/7/1995,2/11/2002,1995,Y,1993,2,2,4,F
UZ-AF,1453-63622,2001,4/7/1995,2/11/2002,1995,Y,1993,2,6,8,F
UZ-AF,1453-63622,2000,4/7/1995,2/11/2002,1995,Y,1993,2,5,7,F
UZ-AF,1453-63622,1995,4/7/1995,2/11/2002,1995,Y,1993,2,0,2,F
Y-FM,1453-63653,1994,4/27/1993,1/14/1998,1993,N,1991,2,1,3,F
Y-FM,1453-63653,1997,4/27/1993,1/14/1998,1993,N,1991,2,4,6,F
Y-FM,1453-63653,1995,4/27/1993,1/14/1998,1993,N,1991,2,2,4,F
Y-FM,1453-63653,1995,4/27/1993,1/14/1998,1993,N,1991,2,2,4,F
Y-FM,1453-63653,1997,4/27/1993,1/14/1998,1993,N,1991,2,4,6,F
Y-FM,1453-63653,1996,4/27/1993,1/14/1998,1993,N,1991,2,3,5,F
Y-FM,1453-63653,1996,4/27/1993,1/14/1998,1993,N,1991,2,3,5,F
Y-FM,1453-63653,1993,4/27/1993,1/14/1998,1993,N,1991,2,0,2,F
Y-FM,1453-63653,1995,4/27/1993,1/14/1998,1993,N,1991,2,2,4,F
Y-FM,1453-63653,1997,4/27/1993,1/14/1998,1993,N,1991,2,4,6,F
Y-FM,1453-63653,1994,4/27/1993,1/14/1998,1993,N,1991,2,1,3,F
B-WM,1453-63693,1993,3/12/1993,7/15/1993,1993,N,1991,2,0,2,F
B-OM,1453-63698,1994,4/1/1994,4/11/2003,1994,N,1992,2,0,2,F
B-OM,1453-63698,2000,4/1/1994,4/11/2003,1994,N,1992,2,6,8,F
B-OM,1453-63698,2001,4/1/1994,4/11/2003,1994,N,1992,2,7,9,F
B-OM,1453-63698,1998,4/1/1994,4/11/2003,1994,N,1992,2,4,6,F
B-OM,1453-63698,1999,4/1/1994,4/11/2003,1994,N,1992,2,5,7,F
B-OM,1453-63698,1999,4/1/1994,4/11/2003,1994,N,1992,2,5,7,F
B-OM,1453-63698,1999,4/1/1994,4/11/2003,1994,N,1992,2,5,7,F
B-OM,1453-63698,2002,4/1/1994,4/11/2003,1994,N,1992,2,8,10,F
B-OM,1453-63698,2003,4/1/1994,4/11/2003,1994,N,1992,2,9,11,F
B-OM,1453-63698,1998,4/1/1994,4/11/2003,1994,N,1992,2,4,6,F
B-OM,1453-63698,1998,4/1/1994,4/11/2003,1994,N,1992,2,4,6,F
B-OM,1453-63698,2001,4/1/1994,4/11/2003,1994,N,1992,2,7,9,F
B-OM,1453-63698,2000,4/1/1994,4/11/2003,1994,N,1992,2,6,8,F
B-OM,1453-63698,2002,4/1/1994,4/11/2003,1994,N,1992,2,8,10,F
B-OM,1453-63698,1995,4/1/1994,4/11/2003,1994,N,1992,2,1,3,F
B-OM,1453-63698,1994,4/1/1994,4/11/2003,1994,N,1992,2,0,2,F
B-OM,1453-63698,1995,4/1/1994,4/11/2003,1994,N,1992,2,1,3,F
B-OM,1453-63698,1997,4/1/1994,4/11/2003,1994,N,1992,2,3,5,F
B-OM,1453-63698,1994,4/1/1994,4/11/2003,1994,N,1992,2,0,2,F
B-OM,1453-63698,1996,4/1/1994,4/11/2003,1994,N,1992,2,2,4,F
B-OM,1453-63698,1997,4/1/1994,4/11/2003,1994,N,1992,2,3,5,F
B-OM,1453-63698,1997,4/1/1994,4/11/2003,1994,N,1992,2,3,5,F
B-OM,1453-63698,1997,4/1/1994,4/11/2003,1994,N,1992,2,3,5,F
Z-OO,1453-63699,1996,4/25/1995,3/13/2001,1995,Y,1993,2,1,3,F
Z-OO,1453-63699,1998,4/25/1995,3/13/2001,1995,Y,1993,2,3,5,F
Z-OO,1453-63699,1995,4/25/1995,3/13/2001,1995,Y,1993,2,0,2,F
Z-OO,1453-63699,2000,4/25/1995,3/13/2001,1995,Y,1993,2,5,7,F
Z-OO,1453-63699,1998,4/25/1995,3/13/2001,1995,Y,1993,2,3,5,F
Z-OO,1453-63699,1997,4/25/1995,3/13/2001,1995,Y,1993,2,2,4,F
Z-OO,1453-63699,1999,4/25/1995,3/13/2001,1995,Y,1993,2,4,6,F
Z-OO,1453-63699,1998,4/25/1995,3/13/2001,1995,Y,1993,2,3,5,F
Z-OO,1453-63699,1997,4/25/1995,3/13/2001,1995,Y,1993,2,2,4,F
Z-OO,1453-63699,1995,4/25/1995,3/13/2001,1995,Y,1993,2,0,2,F
Y-WM,1453-72702,1997,4/2/1994,3/17/1998,1994,N,1992,2,3,5,F
Y-WM,1453-72702,1994,4/2/1994,3/17/1998,1994,N,1992,2,0,2,F
Y-WM,1453-72702,1996,4/2/1994,3/17/1998,1994,N,1992,2,2,4,F
Y-WM,1453-72702,1996,4/2/1994,3/17/1998,1994,N,1992,2,2,4,F
Y-WM,1453-72702,1997,4/2/1994,3/17/1998,1994,N,1992,2,3,5,F
Y-WM,1453-72702,1995,4/2/1994,3/17/1998,1994,N,1992,2,1,3,F
Y-WM,1453-72702,1995,4/2/1994,3/17/1998,1994,N,1992,2,1,3,F
Y-WM,1453-72702,1997,4/2/1994,3/17/1998,1994,N,1992,2,3,5,F
Y-WM,1453-72702,1997,4/2/1994,3/17/1998,1994,N,1992,2,3,5,F
Y-WM,1453-72702,1996,4/2/1994,3/17/1998,1994,N,1992,2,2,4,F
Y-OM,1453-72705,1996,4/28/1994,7/16/1998,1994,N,1992,2,2,4,F
Y-OM,1453-72705,1995,4/28/1994,7/16/1998,1994,N,1992,2,1,3,F
Y-OM,1453-72705,1995,4/28/1994,7/16/1998,1994,N,1992,2,1,3,F
Y-OM,1453-72705,1998,4/28/1994,7/16/1998,1994,N,1992,2,4,6,F
Y-OM,1453-72705,1994,4/28/1994,7/16/1998,1994,N,1992,2,0,2,F
Y-OM,1453-72705,1997,4/28/1994,7/16/1998,1994,N,1992,2,3,5,F
Z-BA,1453-72719,1996,5/6/1995,8/10/1996,1995,Y,1993,2,1,3,F
Z-BA,1453-72719,1995,5/6/1995,8/10/1996,1995,Y,1993,2,0,2,F
ZP-G,1453-72723,1997,4/27/1996,2/12/2001,1996,Y,1994,2,1,3,F
ZP-G,1453-72723,2000,4/27/1996,2/12/2001,1996,Y,1994,2,4,6,F
ZP-G,1453-72723,1998,4/27/1996,2/12/2001,1996,Y,1994,2,2,4,F
ZP-G,1453-72723,1999,4/27/1996,2/12/2001,1996,Y,1994,2,3,5,F
ZP-G,1453-72723,1998,4/27/1996,2/12/2001,1996,Y,1994,2,2,4,F
ZP-G,1453-72723,1996,4/27/1996,2/12/2001,1996,Y,1994,2,0,2,F
ZP-G,1453-72723,1998,4/27/1996,2/12/2001,1996,Y,1994,2,2,4,F
ZP-G,1453-72723,1996,4/27/1996,2/12/2001,1996,Y,1994,2,0,2,F
ZP-G,1453-72723,1999,4/27/1996,2/12/2001,1996,Y,1994,2,3,5,F
ZP-G,1453-72723,1999,4/27/1996,2/12/2001,1996,Y,1994,2,3,5,F
ZP-G,1453-72723,1997,4/27/1996,2/12/2001,1996,Y,1994,2,1,3,F
ZF-W,1453-72749,2001,3/15/1997,9/11/2006,1997,Y,1994,3,4,7,F
ZF-W,1453-72749,2001,3/15/1997,9/11/2006,1997,Y,1994,3,4,7,F
ZF-W,1453-72749,2000,3/15/1997,9/11/2006,1997,Y,1994,3,3,6,F
ZF-W,1453-72749,2002,3/15/1997,9/11/2006,1997,Y,1994,3,5,8,F
ZF-W,1453-72749,1999,3/15/1997,9/11/2006,1997,Y,1994,3,2,5,F
ZF-W,1453-72749,1999,3/15/1997,9/11/2006,1997,Y,1994,3,2,5,F
ZF-W,1453-72749,2003,3/15/1997,9/11/2006,1997,Y,1994,3,6,9,F
ZF-W,1453-72749,2004,3/15/1997,9/11/2006,1997,Y,1994,3,7,10,F
ZF-W,1453-72749,2004,3/15/1997,9/11/2006,1997,Y,1994,3,7,10,F
ZF-W,1453-72749,1997,3/15/1997,9/11/2006,1997,Y,1994,3,0,3,F
ZB-GU,1453-72860,1996,4/6/1996,8/10/1996,1996,Y,1994,2,0,2,F
ZB-GU,1453-72860,1996,4/6/1996,8/10/1996,1996,Y,1994,2,0,2,F
ZO-YU,1453-72893,1996,4/12/1996,7/12/2001,1996,Y,1994,2,0,2,F
ZO-YU,1453-72893,1997,4/12/1996,7/12/2001,1996,Y,1994,2,1,3,F
ZO-YU,1453-72893,1996,4/12/1996,7/12/2001,1996,Y,1994,2,0,2,F
ZO-YU,1453-72893,2001,4/12/1996,7/12/2001,1996,Y,1994,2,5,7,F
ZO-YU,1453-72893,1998,4/12/1996,7/12/2001,1996,Y,1994,2,2,4,F
ZO-YU,1453-72893,2000,4/12/1996,7/12/2001,1996,Y,1994,2,4,6,F
ZO-YU,1453-72893,2000,4/12/1996,7/12/2001,1996,Y,1994,2,4,6,F
ZO-YU,1453-72893,1998,4/12/1996,7/12/2001,1996,Y,1994,2,2,4,F
ZO-YU,1453-72893,1999,4/12/1996,7/12/2001,1996,Y,1994,2,3,5,F
ZO-YU,1453-72893,2001,4/12/1996,7/12/2001,1996,Y,1994,2,5,7,F
ZO-YU,1453-72893,1999,4/12/1996,7/12/2001,1996,Y,1994,2,3,5,F
WZY-K,1453-75688,1997,3/24/1997,10/11/1997,1997,Y,1995,2,0,2,F
WZY-K,1453-75688,1997,3/24/1997,10/11/1997,1997,Y,1995,2,0,2,F
WZY-K,1453-75688,1997,3/24/1997,10/11/1997,1997,Y,1995,2,0,2,F
P-RM,1453-78036,1994,3/14/1994,2/11/2000,1994,N,1992,2,0,2,F
P-RM,1453-78036,1996,3/14/1994,2/11/2000,1994,N,1992,2,2,4,F
P-RM,1453-78036,1999,3/14/1994,2/11/2000,1994,N,1992,2,5,7,F
P-RM,1453-78036,1999,3/14/1994,2/11/2000,1994,N,1992,2,5,7,F
P-RM,1453-78036,1999,3/14/1994,2/11/2000,1994,N,1992,2,5,7,F
P-RM,1453-78036,1995,3/14/1994,2/11/2000,1994,N,1992,2,1,3,F
P-RM,1453-78036,1999,3/14/1994,2/11/2000,1994,N,1992,2,5,7,F
P-RM,1453-78036,1998,3/14/1994,2/11/2000,1994,N,1992,2,4,6,F
P-RM,1453-78036,1998,3/14/1994,2/11/2000,1994,N,1992,2,4,6,F
P-RM,1453-78036,1997,3/14/1994,2/11/2000,1994,N,1992,2,3,5,F
P-RM,1453-78036,1998,3/14/1994,2/11/2000,1994,N,1992,2,4,6,F
P-RM,1453-78036,1999,3/14/1994,2/11/2000,1994,N,1992,2,5,7,F
P-RM,1453-78036,1997,3/14/1994,2/11/2000,1994,N,1992,2,3,5,F
P-RM,1453-78036,1996,3/14/1994,2/11/2000,1994,N,1992,2,2,4,F
P-RM,1453-78036,1994,3/14/1994,2/11/2000,1994,N,1992,2,0,2,F
P-RM,1453-78036,1999,3/14/1994,2/11/2000,1994,N,1992,2,5,7,F
ZB-G,1453-78037,2000,3/31/1997,7/15/2004,1997,Y,1994,3,3,6,F
ZB-G,1453-78037,2001,3/31/1997,7/15/2004,1997,Y,1994,3,4,7,F
ZB-G,1453-78037,2000,3/31/1997,7/15/2004,1997,Y,1994,3,3,6,F
ZB-G,1453-78037,1998,3/31/1997,7/15/2004,1997,Y,1994,3,1,4,F
ZB-G,1453-78037,2000,3/31/1997,7/15/2004,1997,Y,1994,3,3,6,F
ZB-G,1453-78037,2001,3/31/1997,7/15/2004,1997,Y,1994,3,4,7,F
ZB-G,1453-78037,1997,3/31/1997,7/15/2004,1997,Y,1994,3,0,3,F
ZB-G,1453-78037,1998,3/31/1997,7/15/2004,1997,Y,1994,3,1,4,F
ZB-G,1453-78037,1999,3/31/1997,7/15/2004,1997,Y,1994,3,2,5,F
ZB-G,1453-78037,1998,3/31/1997,7/15/2004,1997,Y,1994,3,1,4,F
ZB-G,1453-78037,1999,3/31/1997,7/15/2004,1997,Y,1994,3,2,5,F
ZB-G,1453-78037,1999,3/31/1997,7/15/2004,1997,Y,1994,3,2,5,F
ZB-G,1453-78037,1999,3/31/1997,7/15/2004,1997,Y,1994,3,2,5,F
ZB-G,1453-78037,1997,3/31/1997,7/15/2004,1997,Y,1994,3,0,3,F
ZB-G,1453-78037,2000,3/31/1997,7/15/2004,1997,Y,1994,3,3,6,F
ZB-G,1453-78037,1999,3/31/1997,7/15/2004,1997,Y,1994,3,2,5,F
ZB-G,1453-78037,2004,3/31/1997,7/15/2004,1997,Y,1994,3,7,10,F
ZB-G,1453-78037,2004,3/31/1997,7/15/2004,1997,Y,1994,3,7,10,F
ZB-G,1453-78037,2004,3/31/1997,7/15/2004,1997,Y,1994,3,7,10,F
ZY-Y,1453-78051,1997,4/8/1996,10/11/1997,1996,Y,1994,2,1,3,F
ZY-Y,1453-78051,1997,4/8/1996,10/11/1997,1996,Y,1994,2,1,3,F
ZY-Y,1453-78051,1997,4/8/1996,10/11/1997,1996,Y,1994,2,1,3,F
ZY-Y,1453-78051,1997,4/8/1996,10/11/1997,1996,Y,1994,2,1,3,F
ZY-Y,1453-78051,1996,4/8/1996,10/11/1997,1996,Y,1994,2,0,2,F
ZY-Y,1453-78051,1996,4/8/1996,10/11/1997,1996,Y,1994,2,0,2,F
ZY-Y,1453-78051,1996,4/8/1996,10/11/1997,1996,Y,1994,2,0,2,F
ZY-Y,1453-78051,1995,4/8/1996,10/11/1997,1996,Y,1994,2,-1,1,F
R-YM,1453-78058,2001,4/9/1995,10/13/2004,1995,N,1993,2,6,8,F
R-YM,1453-78058,2004,4/9/1995,10/13/2004,1995,N,1993,2,9,11,F
R-YM,1453-78058,2004,4/9/1995,10/13/2004,1995,N,1993,2,9,11,F
R-YM,1453-78058,1995,4/9/1995,10/13/2004,1995,N,1993,2,0,2,F
R-YM,1453-78058,1996,4/9/1995,10/13/2004,1995,N,1993,2,1,3,F
R-YM,1453-78058,1996,4/9/1995,10/13/2004,1995,N,1993,2,1,3,F
R-YM,1453-78058,1997,4/9/1995,10/13/2004,1995,N,1993,2,2,4,F
R-YM,1453-78058,1997,4/9/1995,10/13/2004,1995,N,1993,2,2,4,F
R-YM,1453-78058,1998,4/9/1995,10/13/2004,1995,N,1993,2,3,5,F
R-YM,1453-78058,1998,4/9/1995,10/13/2004,1995,N,1993,2,3,5,F
R-YM,1453-78058,2001,4/9/1995,10/13/2004,1995,N,1993,2,6,8,F
R-YM,1453-78058,1998,4/9/1995,10/13/2004,1995,N,1993,2,3,5,F
R-YM,1453-78058,2001,4/9/1995,10/13/2004,1995,N,1993,2,6,8,F
R-YM,1453-78058,1997,4/9/1995,10/13/2004,1995,N,1993,2,2,4,F
R-YM,1453-78058,2004,4/9/1995,10/13/2004,1995,N,1993,2,9,11,F
R-YM,1453-78058,2002,4/9/1995,10/13/2004,1995,N,1993,2,7,9,F
R-YM,1453-78058,1996,4/9/1995,10/13/2004,1995,N,1993,2,1,3,F
R-YM,1453-78058,1997,4/9/1995,10/13/2004,1995,N,1993,2,2,4,F
R-YM,1453-78058,1997,4/9/1995,10/13/2004,1995,N,1993,2,2,4,F
R-YM,1453-78058,1998,4/9/1995,10/13/2004,1995,N,1993,2,3,5,F
R-YM,1453-78058,1999,4/9/1995,10/13/2004,1995,N,1993,2,4,6,F
R-YM,1453-78058,1999,4/9/1995,10/13/2004,1995,N,1993,2,4,6,F
R-YM,1453-78058,2000,4/9/1995,10/13/2004,1995,N,1993,2,5,7,F
R-YM,1453-78058,2000,4/9/1995,10/13/2004,1995,N,1993,2,5,7,F
R-YM,1453-78058,1999,4/9/1995,10/13/2004,1995,N,1993,2,4,6,F
R-YM,1453-78058,1998,4/9/1995,10/13/2004,1995,N,1993,2,3,5,F
R-YM,1453-78058,2002,4/9/1995,10/13/2004,1995,N,1993,2,7,9,F
R-YM,1453-78058,2002,4/9/1995,10/13/2004,1995,N,1993,2,7,9,F
R-YM,1453-78058,2003,4/9/1995,10/13/2004,1995,N,1993,2,8,10,F
R-YM,1453-78058,2003,4/9/1995,10/13/2004,1995,N,1993,2,8,10,F
R-YM,1453-78058,2003,4/9/1995,10/13/2004,1995,N,1993,2,8,10,F
R-YM,1453-78058,2003,4/9/1995,10/13/2004,1995,N,1993,2,8,10,F
R-YM,1453-78058,2003,4/9/1995,10/13/2004,1995,N,1993,2,8,10,F
R-YM,1453-78058,2003,4/9/1995,10/13/2004,1995,N,1993,2,8,10,F
R-YM,1453-78058,2001,4/9/1995,10/13/2004,1995,N,1993,2,6,8,F
R-YM,1453-78058,2002,4/9/1995,10/13/2004,1995,N,1993,2,7,9,F
R-YM,1453-78058,2002,4/9/1995,10/13/2004,1995,N,1993,2,7,9,F
R-YM,1453-78058,2004,4/9/1995,10/13/2004,1995,N,1993,2,9,11,F
R-YM,1453-78058,2003,4/9/1995,10/13/2004,1995,N,1993,2,8,10,F
Y-AM,1453-78063,1999,4/26/1995,11/13/1999,1995,N,1993,2,4,6,F
Y-AM,1453-78063,1999,4/26/1995,11/13/1999,1995,N,1993,2,4,6,F
Y-AM,1453-78063,1999,4/26/1995,11/13/1999,1995,N,1993,2,4,6,F
Y-AM,1453-78063,1998,4/26/1995,11/13/1999,1995,N,1993,2,3,5,F
Y-AM,1453-78063,1996,4/26/1995,11/13/1999,1995,N,1993,2,1,3,F
Y-AM,1453-78063,1997,4/26/1995,11/13/1999,1995,N,1993,2,2,4,F
Y-AM,1453-78063,1995,4/26/1995,11/13/1999,1995,N,1993,2,0,2,F
O-RM,1453-78070,1996,4/14/1995,7/11/2003,1995,N,1993,2,1,3,F
O-RM,1453-78070,1996,4/14/1995,7/11/2003,1995,N,1993,2,1,3,F
O-RM,1453-78070,1995,4/14/1995,7/11/2003,1995,N,1993,2,0,2,F
O-RM,1453-78070,1996,4/14/1995,7/11/2003,1995,N,1993,2,1,3,F
O-RM,1453-78070,1997,4/14/1995,7/11/2003,1995,N,1993,2,2,4,F
O-RM,1453-78070,1998,4/14/1995,7/11/2003,1995,N,1993,2,3,5,F
O-RM,1453-78070,1998,4/14/1995,7/11/2003,1995,N,1993,2,3,5,F
O-RM,1453-78070,2001,4/14/1995,7/11/2003,1995,N,1993,2,6,8,F
O-RM,1453-78070,1996,4/14/1995,7/11/2003,1995,N,1993,2,1,3,F
O-RM,1453-78070,1999,4/14/1995,7/11/2003,1995,N,1993,2,4,6,F
O-RM,1453-78070,1999,4/14/1995,7/11/2003,1995,N,1993,2,4,6,F
O-RM,1453-78070,1998,4/14/1995,7/11/2003,1995,N,1993,2,3,5,F
O-RM,1453-78070,1997,4/14/1995,7/11/2003,1995,N,1993,2,2,4,F
O-RM,1453-78070,1995,4/14/1995,7/11/2003,1995,N,1993,2,0,2,F
O-RM,1453-78070,1997,4/14/1995,7/11/2003,1995,N,1993,2,2,4,F
O-RM,1453-78070,2001,4/14/1995,7/11/2003,1995,N,1993,2,6,8,F
O-RM,1453-78070,1996,4/14/1995,7/11/2003,1995,N,1993,2,1,3,F
O-RM,1453-78070,2001,4/14/1995,7/11/2003,1995,N,1993,2,6,8,F
O-RM,1453-78070,2000,4/14/1995,7/11/2003,1995,N,1993,2,5,7,F
O-RM,1453-78070,1997,4/14/1995,7/11/2003,1995,N,1993,2,2,4,F
O-RM,1453-78070,1997,4/14/1995,7/11/2003,1995,N,1993,2,2,4,F
O-RM,1453-78070,1997,4/14/1995,7/11/2003,1995,N,1993,2,2,4,F
O-RM,1453-78070,1999,4/14/1995,7/11/2003,1995,N,1993,2,4,6,F
O-RM,1453-78070,2002,4/14/1995,7/11/2003,1995,N,1993,2,7,9,F
O-RM,1453-78070,2002,4/14/1995,7/11/2003,1995,N,1993,2,7,9,F
O-RM,1453-78070,2003,4/14/1995,7/11/2003,1995,N,1993,2,8,10,F
O-RM,1453-78070,2002,4/14/1995,7/11/2003,1995,N,1993,2,7,9,F
O-RM,1453-78070,2002,4/14/1995,7/11/2003,1995,N,1993,2,7,9,F
O-RM,1453-78070,2002,4/14/1995,7/11/2003,1995,N,1993,2,7,9,F
O-RM,1453-78070,1999,4/14/1995,7/11/2003,1995,N,1993,2,4,6,F
O-RM,1453-78070,2000,4/14/1995,7/11/2003,1995,N,1993,2,5,7,F
O-RM,1453-78070,2000,4/14/1995,7/11/2003,1995,N,1993,2,5,7,F
O-RM,1453-78070,1998,4/14/1995,7/11/2003,1995,N,1993,2,3,5,F
O-RM,1453-78070,2000,4/14/1995,7/11/2003,1995,N,1993,2,5,7,F
P-FM,1453-78072,2000,4/11/1996,11/12/2002,1996,N,1993,3,4,7,F
P-FM,1453-78072,1999,4/11/1996,11/12/2002,1996,N,1993,3,3,6,F
P-FM,1453-78072,1999,4/11/1996,11/12/2002,1996,N,1993,3,3,6,F
P-FM,1453-78072,1998,4/11/1996,11/12/2002,1996,N,1993,3,2,5,F
P-FM,1453-78072,2000,4/11/1996,11/12/2002,1996,N,1993,3,4,7,F
P-FM,1453-78072,1997,4/11/1996,11/12/2002,1996,N,1993,3,1,4,F
P-FM,1453-78072,1998,4/11/1996,11/12/2002,1996,N,1993,3,2,5,F
P-FM,1453-78072,1999,4/11/1996,11/12/2002,1996,N,1993,3,3,6,F
P-FM,1453-78072,1998,4/11/1996,11/12/2002,1996,N,1993,3,2,5,F
P-FM,1453-78072,1996,4/11/1996,11/12/2002,1996,N,1993,3,0,3,F
P-FM,1453-78072,1997,4/11/1996,11/12/2002,1996,N,1993,3,1,4,F
P-FM,1453-78072,1998,4/11/1996,11/12/2002,1996,N,1993,3,2,5,F
P-FM,1453-78072,1999,4/11/1996,11/12/2002,1996,N,1993,3,3,6,F
ZW-L,1453-78073,1995,5/4/1995,7/16/1998,1995,Y,1994,1,0,1,F
ZW-L,1453-78073,1995,5/4/1995,7/16/1998,1995,Y,1994,1,0,1,F
ZW-L,1453-78073,1996,5/4/1995,7/16/1998,1995,Y,1994,1,1,2,F
ZW-L,1453-78073,1997,5/4/1995,7/16/1998,1995,Y,1994,1,2,3,F
ZW-L,1453-78073,1997,5/4/1995,7/16/1998,1995,Y,1994,1,2,3,F
P-AM,1453-78075,2002,4/9/1995,11/11/2004,1995,N,1993,2,7,9,F
P-AM,1453-78075,2002,4/9/1995,11/11/2004,1995,N,1993,2,7,9,F
P-AM,1453-78075,1995,4/9/1995,11/11/2004,1995,N,1993,2,0,2,F
P-AM,1453-78075,2002,4/9/1995,11/11/2004,1995,N,1993,2,7,9,F
P-AM,1453-78075,1999,4/9/1995,11/11/2004,1995,N,1993,2,4,6,F
P-AM,1453-78075,1997,4/9/1995,11/11/2004,1995,N,1993,2,2,4,F
P-AM,1453-78075,1998,4/9/1995,11/11/2004,1995,N,1993,2,3,5,F
P-AM,1453-78075,1999,4/9/1995,11/11/2004,1995,N,1993,2,4,6,F
P-AM,1453-78075,1998,4/9/1995,11/11/2004,1995,N,1993,2,3,5,F
P-AM,1453-78075,1997,4/9/1995,11/11/2004,1995,N,1993,2,2,4,F
P-AM,1453-78075,1996,4/9/1995,11/11/2004,1995,N,1993,2,1,3,F
P-AM,1453-78075,2004,4/9/1995,11/11/2004,1995,N,1993,2,9,11,F
P-AM,1453-78075,2004,4/9/1995,11/11/2004,1995,N,1993,2,9,11,F
P-AM,1453-78075,2004,4/9/1995,11/11/2004,1995,N,1993,2,9,11,F
P-AM,1453-78075,2004,4/9/1995,11/11/2004,1995,N,1993,2,9,11,F
P-AM,1453-78075,2003,4/9/1995,11/11/2004,1995,N,1993,2,8,10,F
P-AM,1453-78075,2002,4/9/1995,11/11/2004,1995,N,1993,2,7,9,F
P-AM,1453-78075,2002,4/9/1995,11/11/2004,1995,N,1993,2,7,9,F
P-AM,1453-78075,2000,4/9/1995,11/11/2004,1995,N,1993,2,5,7,F
P-AM,1453-78075,2000,4/9/1995,11/11/2004,1995,N,1993,2,5,7,F
P-AM,1453-78075,2000,4/9/1995,11/11/2004,1995,N,1993,2,5,7,F
P-AM,1453-78075,2000,4/9/1995,11/11/2004,1995,N,1993,2,5,7,F
P-AM,1453-78075,2001,4/9/1995,11/11/2004,1995,N,1993,2,6,8,F
P-AM,1453-78075,2000,4/9/1995,11/11/2004,1995,N,1993,2,5,7,F
P-AM,1453-78075,2004,4/9/1995,11/11/2004,1995,N,1993,2,9,11,F
P-AM,1453-78075,1997,4/9/1995,11/11/2004,1995,N,1993,2,2,4,F
P-AM,1453-78075,1997,4/9/1995,11/11/2004,1995,N,1993,2,2,4,F
P-AM,1453-78075,1997,4/9/1995,11/11/2004,1995,N,1993,2,2,4,F
ZB-LU,1453-78096,1997,5/7/1997,12/13/1997,1997,Y,1994,3,0,3,F
ZB-LU,1453-78096,1997,5/7/1997,12/13/1997,1997,Y,1994,3,0,3,F
O-YM,1453-78105,1997,4/11/1995,5/11/2004,1995,N,1993,2,2,4,F
O-YM,1453-78105,1995,4/11/1995,5/11/2004,1995,N,1993,2,0,2,F
ZP-L,1453-78106,1999,3/31/1996,6/14/2004,1996,Y,1994,2,3,5,F
ZP-L,1453-78106,1998,3/31/1996,6/14/2004,1996,Y,1994,2,2,4,F
ZP-L,1453-78106,1998,3/31/1996,6/14/2004,1996,Y,1994,2,2,4,F
ZP-L,1453-78106,1996,3/31/1996,6/14/2004,1996,Y,1994,2,0,2,F
ZP-L,1453-78106,2002,3/31/1996,6/14/2004,1996,Y,1994,2,6,8,F
ZP-L,1453-78106,1999,3/31/1996,6/14/2004,1996,Y,1994,2,3,5,F
ZP-L,1453-78106,2004,3/31/1996,6/14/2004,1996,Y,1994,2,8,10,F
ZP-L,1453-78106,2004,3/31/1996,6/14/2004,1996,Y,1994,2,8,10,F
ZP-L,1453-78106,2004,3/31/1996,6/14/2004,1996,Y,1994,2,8,10,F
ZP-L,1453-78106,2003,3/31/1996,6/14/2004,1996,Y,1994,2,7,9,F
ZP-L,1453-78106,2003,3/31/1996,6/14/2004,1996,Y,1994,2,7,9,F
ZP-L,1453-78106,2003,3/31/1996,6/14/2004,1996,Y,1994,2,7,9,F
ZP-L,1453-78106,2004,3/31/1996,6/14/2004,1996,Y,1994,2,8,10,F
ZP-L,1453-78106,2002,3/31/1996,6/14/2004,1996,Y,1994,2,6,8,F
ZP-L,1453-78106,2001,3/31/1996,6/14/2004,1996,Y,1994,2,5,7,F
ZP-L,1453-78106,2000,3/31/1996,6/14/2004,1996,Y,1994,2,4,6,F
ZP-L,1453-78106,2000,3/31/1996,6/14/2004,1996,Y,1994,2,4,6,F
ZP-L,1453-78106,1998,3/31/1996,6/14/2004,1996,Y,1994,2,2,4,F
