TERRYR,year_,InABS,TSF_months,TSF_years,CellCount,DateOfLastFire
NO1997,1997,TRUE,10,1,46,6/14/1996
NO1997,1997,TRUE,22,2,1957,6/15/1995
NO1997,1997,TRUE,32,3,48,8/1/1994
NO1997,1997,TRUE,33,3,1079,7/6/1994
NO1997,1997,TRUE,85,7,86,3/26/1990
NO1997,1997,TRUE,147,12,315,1/16/1985
NO1997,1997,TRUE,1167,97,204,1/2/1900
NPOL97,1997,TRUE,32,3,2781,8/4/1994
NPOL97,1997,TRUE,116,10,79,8/10/1987
NPOL97,1997,TRUE,155,13,6,5/15/1984
NPOL97,1997,TRUE,1167,97,2338,1/2/1900
NRID97,1997,TRUE,32,3,66,8/4/1994
NRID97,1997,TRUE,95,8,2788,5/22/1989
NRID97,1997,TRUE,151,13,5654,9/26/1984
NRID97,1997,TRUE,201,17,28,7/7/1980
NRID97,1997,TRUE,1167,97,545,1/2/1900
NWES97,1997,TRUE,95,8,40,5/22/1989
NWES97,1997,TRUE,151,13,2275,9/26/1984
NWES97,1997,TRUE,239,20,63,5/27/1977
NWES97,1997,TRUE,1167,97,257,1/2/1900
PAST97,1997,FALSE,11,1,701,5/7/1996
PAST97,1997,FALSE,151,13,646,9/26/1984
PAST97,1997,FALSE,207,17,21,1/25/1980
PAST97,1997,FALSE,1167,97,2648,1/2/1900
PLAZ97,1997,TRUE,9,1,6506,7/18/1996
PLAZ97,1997,TRUE,151,13,465,9/26/1984
PLAZ97,1997,TRUE,239,20,385,5/27/1977
PLAZ97,1997,TRUE,1167,97,278,1/2/1900
POLA97,1997,TRUE,32,3,2145,8/4/1994
POLA97,1997,TRUE,95,8,2500,5/22/1989
POLA97,1997,TRUE,116,10,1149,8/10/1987
POLA97,1997,TRUE,140,12,1,8/7/1985
POLA97,1997,TRUE,1167,97,157,1/2/1900
POWL97,1997,TRUE,47,4,43,5/25/1993
POWL97,1997,TRUE,52,5,348,12/7/1992
POWL97,1997,TRUE,62,5,69,2/10/1992
POWL97,1997,TRUE,66,6,1016,10/28/1991
POWL97,1997,TRUE,72,6,1027,4/9/1991
POWL97,1997,TRUE,77,7,1414,11/6/1990
POWL97,1997,TRUE,78,7,699,10/29/1990
POWL97,1997,TRUE,1167,97,690,1/2/1900
PRAN97,1997,TRUE,11,1,1640,5/7/1996
PRAN97,1997,TRUE,151,13,1756,9/26/1984
PRAN97,1997,TRUE,207,17,77,1/25/1980
PRAN97,1997,TRUE,1167,97,106,1/2/1900
RUSB97,1997,TRUE,34,3,601,6/21/1994
RUSB97,1997,TRUE,95,8,1458,5/22/1989
RUSB97,1997,TRUE,201,17,216,7/7/1980
RUSB97,1997,TRUE,1167,97,295,1/2/1900
RUSS97,1997,TRUE,34,3,613,6/21/1994
RUSS97,1997,TRUE,95,8,2104,5/22/1989
RUSS97,1997,TRUE,201,17,46,7/7/1980
RUSS97,1997,TRUE,1167,97,82,1/2/1900
SCOB97,1997,TRUE,32,3,135,8/1/1994
SCOB97,1997,TRUE,147,12,633,1/16/1985
SCOB97,1997,TRUE,151,13,1109,9/26/1984
SCOB97,1997,TRUE,207,17,1533,1/25/1980
SCOB97,1997,TRUE,243,20,404,1/21/1977
SCOB97,1997,TRUE,1167,97,1650,1/2/1900
SCOP97,1997,TRUE,9,1,1193,7/18/1996
SCOP97,1997,TRUE,22,2,4238,6/15/1995
SCOP97,1997,TRUE,32,3,1009,8/1/1994
SCOP97,1997,TRUE,81,7,35,7/25/1990
SCOP97,1997,TRUE,85,7,224,3/26/1990
SCOP97,1997,TRUE,147,12,64,1/16/1985
SCOP97,1997,TRUE,207,17,1210,1/25/1980
SCOP97,1997,TRUE,239,20,205,5/27/1977
SCOP97,1997,TRUE,243,20,14,1/21/1977
SCOP97,1997,TRUE,281,24,1,11/7/1973
SCOP97,1997,TRUE,1167,97,1041,1/2/1900
SCRP97,1997,FALSE,95,8,30,5/22/1989
SCRP97,1997,FALSE,1167,97,1103,1/2/1900
SFLA97,1997,TRUE,59,5,2,5/19/1992
SFLA97,1997,TRUE,59,5,3459,5/20/1992
SFLA97,1997,TRUE,78,7,35,10/30/1990
SFLA97,1997,TRUE,138,12,213,10/18/1985
SFLA97,1997,TRUE,1167,97,550,1/2/1900
SFLS97,1997,TRUE,38,3,1077,2/10/1994
SFLS97,1997,TRUE,47,4,417,5/25/1993
SFLS97,1997,TRUE,52,5,728,12/9/1992
SFLS97,1997,TRUE,59,5,934,5/20/1992
SFLS97,1997,TRUE,59,5,1004,5/19/1992
SFLS97,1997,TRUE,69,6,56,7/17/1991
SFLS97,1997,TRUE,1167,97,1249,1/2/1900
SHIC97,1997,TRUE,9,1,35,7/17/1996
SHIC97,1997,TRUE,10,1,2,6/14/1996
SHIC97,1997,TRUE,22,2,1002,6/15/1995
SHIC97,1997,TRUE,85,7,40,3/26/1990
SHIC97,1997,TRUE,85,7,2194,3/28/1990
SHIC97,1997,TRUE,147,12,63,1/16/1985
SHIC97,1997,TRUE,192,16,96,4/25/1981
SHIC97,1997,TRUE,243,20,30,1/21/1977
SHIC97,1997,TRUE,1167,97,613,1/2/1900
SIBR97,1997,FALSE,34,3,67,6/27/1994
SIBR97,1997,FALSE,119,10,51,5/1/1987
SIBR97,1997,FALSE,147,12,492,1/16/1985
SIBR97,1997,FALSE,151,13,4,9/26/1984
SIBR97,1997,FALSE,1167,97,1438,1/2/1900
SIXS97,1997,TRUE,32,3,1416,8/4/1994
SIXS97,1997,TRUE,57,5,162,7/10/1992
SIXS97,1997,TRUE,95,8,830,5/22/1989
SIXS97,1997,TRUE,116,10,262,8/10/1987
SIXS97,1997,TRUE,155,13,635,5/15/1984
SIXS97,1997,TRUE,1167,97,168,1/2/1900
SLUM97,1997,TRUE,33,3,558,7/6/1994
SLUM97,1997,TRUE,147,12,51,1/16/1985
SORA97,1997,TRUE,9,1,2593,7/18/1996
SORA97,1997,TRUE,22,2,1282,6/15/1995
SORA97,1997,TRUE,85,7,2459,3/28/1990
SORA97,1997,TRUE,141,12,2,7/11/1985
SORA97,1997,TRUE,239,20,59,5/27/1977
SORA97,1997,TRUE,1167,97,1172,1/2/1900
SWAL97,1997,TRUE,33,3,1885,7/6/1994
SWAL97,1997,TRUE,34,3,61,6/27/1994
SWAL97,1997,TRUE,147,12,706,1/16/1985
SWAL97,1997,TRUE,1167,97,165,1/2/1900
TP3997,1997,TRUE,85,7,1999,3/28/1990
TP3997,1997,TRUE,1167,97,344,1/2/1900
UTER97,1997,TRUE,151,13,1493,9/26/1984
UTER97,1997,TRUE,239,20,247,5/27/1977
UTER97,1997,TRUE,1167,97,96,1/2/1900
WAHO97,1997,TRUE,22,2,4124,6/15/1995
WAHO97,1997,TRUE,32,3,643,8/1/1994
WAHO97,1997,TRUE,85,7,136,3/26/1990
WAHO97,1997,TRUE,147,12,10,1/16/1985
WAHO97,1997,TRUE,243,20,8,1/21/1977
WAHO97,1997,TRUE,1167,97,140,1/2/1900
WCPR97,1997,TRUE,9,1,1122,7/18/1996
WCPR97,1997,TRUE,11,1,2913,5/7/1996
WCPR97,1997,TRUE,151,13,219,9/26/1984
WCPR97,1997,TRUE,207,17,1524,1/25/1980
WCPR97,1997,TRUE,239,20,40,5/27/1977
WCPR97,1997,TRUE,281,24,7,11/7/1973
WCPR97,1997,TRUE,1167,97,880,1/2/1900
WCUL97,1997,TRUE,151,13,3012,9/26/1984
WCUL97,1997,TRUE,239,20,195,5/27/1977
WCUL97,1997,TRUE,1167,97,1164,1/2/1900
WWSX97,1997,TRUE,95,8,73,5/22/1989
WWSX97,1997,TRUE,201,17,833,7/7/1980
WWSX97,1997,TRUE,1167,97,331,1/2/1900
XRDS97,1997,TRUE,9,1,1646,7/18/1996
XRDS97,1997,TRUE,151,13,4962,9/26/1984
XRDS97,1997,TRUE,239,20,413,5/27/1977
XRDS97,1997,TRUE,1167,97,654,1/2/1900
YTRE97,1997,TRUE,85,7,3688,3/28/1990
YTRE97,1997,TRUE,1167,97,324,1/2/1900
ANNI98,1998,TRUE,44,4,1280,8/4/1994
ANNI98,1998,TRUE,69,6,551,7/10/1992
ANNI98,1998,TRUE,107,9,5287,5/22/1989
ANNI98,1998,TRUE,128,11,232,8/10/1987
ANNI98,1998,TRUE,163,14,1244,9/26/1984
ANNI98,1998,TRUE,167,14,1625,5/15/1984
ANNI98,1998,TRUE,1179,98,403,1/2/1900
ASPH98,1998,TRUE,44,4,646,8/4/1994
ASPH98,1998,TRUE,50,4,3261,2/22/1994
ASPH98,1998,TRUE,167,14,22,5/15/1984
ASPH98,1998,TRUE,313,26,17,3/22/1972
ASPH98,1998,TRUE,1179,98,1106,1/2/1900
BALD98,1998,FALSE,107,9,1347,5/22/1989
BALD98,1998,FALSE,163,14,48,9/26/1984
BALD98,1998,FALSE,213,18,510,7/7/1980
BALD98,1998,FALSE,1179,98,538,1/2/1900
BIGL98,1998,TRUE,13,1,626,3/18/1997
BIGL98,1998,TRUE,21,2,3604,7/18/1996
BIGL98,1998,TRUE,163,14,1250,9/26/1984
BIGL98,1998,TRUE,251,21,453,5/27/1977
BIGL98,1998,TRUE,293,25,6,11/7/1973
BIGL98,1998,TRUE,1179,98,41,1/2/1900
BNCH98,1998,TRUE,46,4,1839,6/21/1994
BNCH98,1998,TRUE,107,9,620,5/22/1989
BNCH98,1998,TRUE,128,11,15,8/10/1987
BNCH98,1998,TRUE,1179,98,8010,1/2/1900
BUBO98,1998,FALSE,107,9,611,5/22/1989
BUBO98,1998,FALSE,213,18,948,7/7/1980
BUBO98,1998,FALSE,1179,98,329,1/2/1900
CACT98,1998,FALSE,1179,98,5269,1/2/1900
CAPE98,1998,TRUE,34,3,702,6/15/1995
CAPE98,1998,TRUE,44,4,197,8/1/1994
CAPE98,1998,TRUE,45,4,534,7/6/1994
CAPE98,1998,TRUE,97,8,8,3/26/1990
CAPE98,1998,TRUE,159,13,139,1/16/1985
CAPE98,1998,TRUE,1179,98,109,1/2/1900
CHOP98,1998,FALSE,1179,98,3700,1/2/1900
CTRN98,1998,TRUE,39,3,956,1/10/1995
CTRN98,1998,TRUE,44,4,1343,8/4/1994
CTRN98,1998,TRUE,69,6,648,7/10/1992
CTRN98,1998,TRUE,71,6,1,5/20/1992
CTRN98,1998,TRUE,81,7,2826,7/17/1991
CTRN98,1998,TRUE,90,8,521,10/29/1990
CTRN98,1998,TRUE,128,11,21,8/10/1987
CTRN98,1998,TRUE,167,14,186,5/15/1984
CTRN98,1998,TRUE,241,20,33,3/23/1978
CTRN98,1998,TRUE,1179,98,3413,1/2/1900
CURY98,1998,TRUE,1179,98,1373,1/2/1900
DEER98,1998,TRUE,23,2,1481,5/7/1996
DEER98,1998,TRUE,163,14,3355,9/26/1984
DEER98,1998,TRUE,1179,98,219,1/2/1900
EBAY98,1998,TRUE,13,1,171,3/18/1997
EBAY98,1998,TRUE,21,2,3240,7/18/1996
EBAY98,1998,TRUE,163,14,5759,9/26/1984
EBAY98,1998,TRUE,251,21,616,5/27/1977
EBAY98,1998,TRUE,375,31,112,1/2/1967
EBAY98,1998,TRUE,1179,98,87,1/2/1900
ELIN98,1998,TRUE,21,2,716,7/18/1996
ELIN98,1998,TRUE,23,2,2845,5/7/1996
ELIN98,1998,TRUE,163,14,2437,9/26/1984
ELIN98,1998,TRUE,251,21,152,5/27/1977
ELIN98,1998,TRUE,375,31,70,1/2/1967
ELIN98,1998,TRUE,1179,98,128,1/2/1900
EQUS98,1998,FALSE,163,14,641,9/26/1984
EQUS98,1998,FALSE,1179,98,2910,1/2/1900
FARS98,1998,TRUE,34,3,58,6/15/1995
FARS98,1998,TRUE,97,8,5982,3/28/1990
FARS98,1998,TRUE,1179,98,1056,1/2/1900
FENC98,1998,FALSE,23,2,1801,5/7/1996
FENC98,1998,FALSE,163,14,118,9/26/1984
FENC98,1998,FALSE,1179,98,1879,1/2/1900
HARY98,1998,FALSE,107,9,2748,5/22/1989
HARY98,1998,FALSE,1179,98,893,1/2/1900
HELP98,1998,TRUE,44,4,218,8/1/1994
HELP98,1998,TRUE,45,4,10,7/6/1994
HELP98,1998,TRUE,159,13,735,1/16/1985
HELP98,1998,TRUE,255,21,239,1/21/1977
HELP98,1998,TRUE,1179,98,1324,1/2/1900
HICE98,1998,TRUE,34,3,595,6/15/1995
HICE98,1998,TRUE,97,8,2465,3/28/1990
HICE98,1998,TRUE,204,17,6,4/25/1981
HICE98,1998,TRUE,1179,98,589,1/2/1900
HICN98,1998,TRUE,34,3,2896,6/15/1995
HICN98,1998,TRUE,97,8,71,3/28/1990
HICN98,1998,TRUE,97,8,1,3/26/1990
HICN98,1998,TRUE,1179,98,525,1/2/1900
IBRN98,1998,FALSE,159,13,296,1/16/1985
IBRN98,1998,FALSE,163,14,567,9/26/1984
IBRN98,1998,FALSE,255,21,16,1/21/1977
IBRN98,1998,FALSE,1179,98,1456,1/2/1900
JERE98,1998,FALSE,11,1,214,5/5/1997
JERE98,1998,FALSE,46,4,6,6/27/1994
JERE98,1998,FALSE,131,11,71,5/1/1987
JERE98,1998,FALSE,159,13,2530,1/16/1985
JERE98,1998,FALSE,255,21,40,1/21/1977
JERE98,1998,FALSE,1179,98,854,1/2/1900
KETH98,1998,FALSE,107,9,2082,5/22/1989
KETH98,1998,FALSE,163,14,55,9/26/1984
KETH98,1998,FALSE,213,18,201,7/7/1980
KETH98,1998,FALSE,1179,98,709,1/2/1900
LINS98,1998,TRUE,21,2,1121,7/18/1996
LINS98,1998,TRUE,163,14,24,9/26/1984
LINS98,1998,TRUE,251,21,127,5/27/1977
LINX98,1998,FALSE,1179,98,7719,1/2/1900
LOPZ98,1998,TRUE,107,9,5261,5/22/1989
LOPZ98,1998,TRUE,128,11,1662,8/10/1987
LOPZ98,1998,TRUE,1179,98,442,1/2/1900
MCBY98,1998,FALSE,107,9,693,5/22/1989
MCBY98,1998,FALSE,163,14,3005,9/26/1984
MCBY98,1998,FALSE,251,21,93,5/27/1977
MCBY98,1998,FALSE,1179,98,891,1/2/1900
MERL98,1998,TRUE,107,9,2266,5/22/1989
MERL98,1998,TRUE,213,18,909,7/7/1980
MERL98,1998,TRUE,1179,98,7,1/2/1900
MIDR98,1998,TRUE,11,1,96,5/7/1997
MIDR98,1998,TRUE,22,2,199,6/14/1996
MIDR98,1998,TRUE,34,3,1620,6/15/1995
MIDR98,1998,TRUE,97,8,122,3/26/1990
MIDR98,1998,TRUE,159,13,51,1/16/1985
MIDR98,1998,TRUE,1179,98,75,1/2/1900
MITA98,1998,FALSE,1179,98,3922,1/2/1900
MRGO98,1998,FALSE,107,9,2484,5/22/1989
MRGO98,1998,FALSE,128,11,308,8/10/1987
MRGO98,1998,FALSE,213,18,243,7/7/1980
MRGO98,1998,FALSE,1179,98,414,1/2/1900
MUME98,1998,TRUE,11,1,21,5/5/1997
MUME98,1998,TRUE,44,4,124,8/1/1994
MUME98,1998,TRUE,45,4,847,7/6/1994
MUME98,1998,TRUE,46,4,2,6/27/1994
MUME98,1998,TRUE,159,13,1018,1/16/1985
MUME98,1998,TRUE,255,21,5,1/21/1977
MUME98,1998,TRUE,1179,98,73,1/2/1900
N18E98,1998,TRUE,13,1,239,3/18/1997
N18E98,1998,TRUE,21,2,1764,7/18/1996
N18E98,1998,TRUE,64,6,7,12/7/1992
N18E98,1998,TRUE,97,8,2522,3/28/1990
N18E98,1998,TRUE,153,13,68,7/11/1985
N18E98,1998,TRUE,251,21,181,5/27/1977
N18E98,1998,TRUE,278,23,32,2/13/1975
N18E98,1998,TRUE,1179,98,1222,1/2/1900
N7RD98,1998,TRUE,44,4,45,8/4/1994
N7RD98,1998,TRUE,107,9,4301,5/22/1989
N7RD98,1998,TRUE,163,14,71,9/26/1984
N7RD98,1998,TRUE,1179,98,101,1/2/1900
NMIT98,1998,FALSE,163,14,2390,9/26/1984
NMIT98,1998,FALSE,1179,98,3504,1/2/1900
NO1998,1998,TRUE,11,1,334,5/7/1997
NO1998,1998,TRUE,34,3,1,6/15/1995
NO1998,1998,TRUE,45,4,1396,7/6/1994
NO1998,1998,TRUE,159,13,226,1/16/1985
NO1998,1998,TRUE,1179,98,148,1/2/1900
NPOL98,1998,TRUE,44,4,6148,8/4/1994
NPOL98,1998,TRUE,50,4,309,2/22/1994
NPOL98,1998,TRUE,128,11,4,8/10/1987
NPOL98,1998,TRUE,167,14,144,5/15/1984
NPOL98,1998,TRUE,1179,98,4314,1/2/1900
NR1D98,1998,TRUE,44,4,211,8/4/1994
NR1D98,1998,TRUE,107,9,3372,5/22/1989
NR1D98,1998,TRUE,163,14,5827,9/26/1984
NR1D98,1998,TRUE,213,18,19,7/7/1980
NR1D98,1998,TRUE,1179,98,539,1/2/1900
PAST98,1998,FALSE,23,2,65,5/7/1996
PAST98,1998,FALSE,163,14,7,9/26/1984
PAST98,1998,FALSE,1179,98,2392,1/2/1900
POLA98,1998,TRUE,44,4,2455,8/4/1994
POLA98,1998,TRUE,107,9,1380,5/22/1989
POLA98,1998,TRUE,128,11,1603,8/10/1987
POLA98,1998,TRUE,152,13,1,8/7/1985
POLA98,1998,TRUE,167,14,34,5/15/1984
POLA98,1998,TRUE,1179,98,753,1/2/1900
POWL98,1998,TRUE,10,1,1600,6/6/1997
POWL98,1998,TRUE,10,1,521,6/17/1997
POWL98,1998,TRUE,59,5,66,5/25/1993
POWL98,1998,TRUE,64,6,1091,12/7/1992
POWL98,1998,TRUE,74,6,112,2/10/1992
POWL98,1998,TRUE,78,7,1060,10/28/1991
POWL98,1998,TRUE,82,7,110,6/4/1991
POWL98,1998,TRUE,84,7,1164,4/9/1991
POWL98,1998,TRUE,89,8,241,11/6/1990
POWL98,1998,TRUE,90,8,52,10/29/1990
POWL98,1998,TRUE,274,23,1,6/8/1975
POWL98,1998,TRUE,1179,98,1826,1/2/1900
PRAN98,1998,TRUE,23,2,596,5/7/1996
PRAN98,1998,TRUE,163,14,2508,9/26/1984
PRAN98,1998,TRUE,219,18,48,1/25/1980
PRAN98,1998,TRUE,255,21,13,1/21/1977
PRAN98,1998,TRUE,1179,98,117,1/2/1900
RUSS98,1998,TRUE,46,4,1631,6/21/1994
RUSS98,1998,TRUE,107,9,3505,5/22/1989
RUSS98,1998,TRUE,213,18,266,7/7/1980
RUSS98,1998,TRUE,1179,98,368,1/2/1900
SCOB98,1998,TRUE,44,4,113,8/1/1994
SCOB98,1998,TRUE,159,13,613,1/16/1985
SCOB98,1998,TRUE,163,14,475,9/26/1984
SCOB98,1998,TRUE,219,18,1376,1/25/1980
SCOB98,1998,TRUE,255,21,268,1/21/1977
SCOB98,1998,TRUE,1179,98,1535,1/2/1900
SCOP98,1998,TRUE,21,2,870,7/18/1996
SCOP98,1998,TRUE,34,3,3448,6/15/1995
SCOP98,1998,TRUE,44,4,1553,8/1/1994
SCOP98,1998,TRUE,93,8,35,7/25/1990
SCOP98,1998,TRUE,97,8,189,3/26/1990
SCOP98,1998,TRUE,159,13,89,1/16/1985
SCOP98,1998,TRUE,219,18,1230,1/25/1980
SCOP98,1998,TRUE,251,21,238,5/27/1977
SCOP98,1998,TRUE,255,21,50,1/21/1977
SCOP98,1998,TRUE,1179,98,1065,1/2/1900
SCRP98,1998,FALSE,107,9,97,5/22/1989
SCRP98,1998,FALSE,213,18,433,7/7/1980
SCRP98,1998,FALSE,1179,98,1829,1/2/1900
SFLA98,1998,TRUE,71,6,3900,5/20/1992
SFLA98,1998,TRUE,71,6,136,5/19/1992
SFLA98,1998,TRUE,81,7,275,7/17/1991
SFLA98,1998,TRUE,90,8,43,10/30/1990
SFLA98,1998,TRUE,150,13,294,10/18/1985
SFLA98,1998,TRUE,1179,98,788,1/2/1900
SFLS98,1998,TRUE,50,4,1077,2/10/1994
SFLS98,1998,TRUE,59,5,447,5/25/1993
SFLS98,1998,TRUE,64,6,773,12/9/1992
SFLS98,1998,TRUE,71,6,1013,5/19/1992
SFLS98,1998,TRUE,71,6,949,5/20/1992
SFLS98,1998,TRUE,81,7,53,7/17/1991
SFLS98,1998,TRUE,1179,98,1353,1/2/1900
SHIC98,1998,TRUE,21,2,39,7/17/1996
SHIC98,1998,TRUE,22,2,5,6/14/1996
SHIC98,1998,TRUE,34,3,1498,6/15/1995
SHIC98,1998,TRUE,97,8,1823,3/28/1990
SHIC98,1998,TRUE,97,8,45,3/26/1990
SHIC98,1998,TRUE,159,13,73,1/16/1985
SHIC98,1998,TRUE,204,17,88,4/25/1981
SHIC98,1998,TRUE,255,21,30,1/21/1977
SHIC98,1998,TRUE,1179,98,587,1/2/1900
SORA98,1998,TRUE,21,2,2604,7/18/1996
SORA98,1998,TRUE,34,3,486,6/15/1995
SORA98,1998,TRUE,97,8,3176,3/28/1990
SORA98,1998,TRUE,153,13,27,7/11/1985
SORA98,1998,TRUE,251,21,143,5/27/1977
SORA98,1998,TRUE,1179,98,1279,1/2/1900
SWAL98,1998,FALSE,11,1,50,5/5/1997
SWAL98,1998,FALSE,11,1,502,5/7/1997
SWAL98,1998,FALSE,45,4,2078,7/6/1994
SWAL98,1998,FALSE,46,4,1,6/27/1994
SWAL98,1998,FALSE,159,13,242,1/16/1985
SWAL98,1998,FALSE,1179,98,282,1/2/1900
TEMP98,1998,TRUE,46,4,353,6/21/1994
TEMP98,1998,TRUE,107,9,574,5/22/1989
WAHO98,1998,TRUE,34,3,4065,6/15/1995
WAHO98,1998,TRUE,44,4,589,8/1/1994
WAHO98,1998,TRUE,97,8,148,3/26/1990
WAHO98,1998,TRUE,159,13,541,1/16/1985
WAHO98,1998,TRUE,255,21,17,1/21/1977
WAHO98,1998,TRUE,1179,98,378,1/2/1900
WCPR98,1998,TRUE,21,2,893,7/18/1996
WCPR98,1998,TRUE,23,2,3464,5/7/1996
WCPR98,1998,TRUE,163,14,942,9/26/1984
WCPR98,1998,TRUE,219,18,1711,1/25/1980
WCPR98,1998,TRUE,251,21,40,5/27/1977
WCPR98,1998,TRUE,293,25,7,11/7/1973
WCPR98,1998,TRUE,1179,98,1004,1/2/1900
WLAK98,1998,TRUE,179,15,872,5/24/1983
WLAK98,1998,TRUE,1179,98,643,1/2/1900
WWSX98,1998,TRUE,107,9,761,5/22/1989
WWSX98,1998,TRUE,128,11,51,8/10/1987
WWSX98,1998,TRUE,213,18,116,7/7/1980
XRDS98,1998,TRUE,21,2,4840,7/18/1996
XRDS98,1998,TRUE,163,14,8013,9/26/1984
XRDS98,1998,TRUE,251,21,1202,5/27/1977
XRDS98,1998,TRUE,1179,98,1031,1/2/1900
ANNI99,1999,TRUE,9,1,2144,7/7/1998
ANNI99,1999,TRUE,56,5,1024,8/4/1994
ANNI99,1999,TRUE,81,7,468,7/10/1992
ANNI99,1999,TRUE,119,10,4177,5/22/1989
ANNI99,1999,TRUE,140,12,25,8/10/1987
ANNI99,1999,TRUE,175,15,550,9/26/1984
ANNI99,1999,TRUE,179,15,1465,5/15/1984
ANNI99,1999,TRUE,1191,99,467,1/2/1900
BALD99,1999,FALSE,119,10,1632,5/22/1989
BALD99,1999,FALSE,175,15,41,9/26/1984
BALD99,1999,FALSE,225,19,1218,7/7/1980
BALD99,1999,FALSE,1191,99,478,1/2/1900
BIGL99,1999,TRUE,25,2,712,3/18/1997
BIGL99,1999,TRUE,33,3,5966,7/18/1996
BIGL99,1999,TRUE,175,15,3501,9/26/1984
BIGL99,1999,TRUE,263,22,469,5/27/1977
BIGL99,1999,TRUE,305,26,2,11/7/1973
BIGL99,1999,TRUE,387,32,93,1/2/1967
BIGL99,1999,TRUE,1191,99,113,1/2/1900
BNCH99,1999,TRUE,58,5,1316,6/21/1994
BNCH99,1999,TRUE,119,10,2319,5/22/1989
BNCH99,1999,TRUE,1191,99,467,1/2/1900
BUBO99,1999,FALSE,225,19,102,7/7/1980
BUBO99,1999,FALSE,1191,99,1104,1/2/1900
CACT99,1999,FALSE,35,3,17,5/7/1996
CACT99,1999,FALSE,175,15,10,9/26/1984
CACT99,1999,FALSE,1191,99,6203,1/2/1900
CHOP99,1999,FALSE,1191,99,3878,1/2/1900
COPS99,1999,TRUE,33,3,3491,7/18/1996
COPS99,1999,TRUE,46,4,704,6/15/1995
COPS99,1999,TRUE,109,9,5,3/26/1990
COPS99,1999,TRUE,175,15,7,9/26/1984
COPS99,1999,TRUE,231,19,247,1/25/1980
COPS99,1999,TRUE,263,22,631,5/27/1977
COPS99,1999,TRUE,305,26,5,11/7/1973
COPS99,1999,TRUE,1191,99,429,1/2/1900
CTRN99,1999,TRUE,51,4,33,1/10/1995
CTRN99,1999,TRUE,56,5,1080,8/4/1994
CTRN99,1999,TRUE,81,7,731,7/10/1992
CTRN99,1999,TRUE,83,7,11,5/19/1992
CTRN99,1999,TRUE,83,7,29,5/20/1992
CTRN99,1999,TRUE,93,8,1795,7/17/1991
CTRN99,1999,TRUE,102,9,512,10/29/1990
CTRN99,1999,TRUE,119,10,2,5/22/1989
CTRN99,1999,TRUE,140,12,144,8/10/1987
CTRN99,1999,TRUE,179,15,287,5/15/1984
CTRN99,1999,TRUE,253,21,33,3/23/1978
CTRN99,1999,TRUE,1191,99,1284,1/2/1900
CURY99,1999,TRUE,2,0,20,2/17/1999
CURY99,1999,TRUE,56,5,3893,8/4/1994
CURY99,1999,TRUE,62,5,541,2/22/1994
CURY99,1999,TRUE,179,15,44,5/15/1984
CURY99,1999,TRUE,1191,99,1027,1/2/1900
DICE99,1999,TRUE,33,3,94,7/17/1996
DICE99,1999,TRUE,34,3,125,6/14/1996
DICE99,1999,TRUE,46,4,1079,6/15/1995
DICE99,1999,TRUE,109,9,11,3/26/1990
DICE99,1999,TRUE,171,14,158,1/16/1985
DICE99,1999,TRUE,216,18,3,4/25/1981
DICE99,1999,TRUE,267,22,26,1/21/1977
DICE99,1999,TRUE,1191,99,124,1/2/1900
EBAY99,1999,TRUE,33,3,3042,7/18/1996
EBAY99,1999,TRUE,175,15,2659,9/26/1984
EBAY99,1999,TRUE,263,22,530,5/27/1977
EBAY99,1999,TRUE,1191,99,270,1/2/1900
ELIN99,1999,TRUE,33,3,1621,7/18/1996
ELIN99,1999,TRUE,35,3,3628,5/7/1996
ELIN99,1999,TRUE,175,15,3957,9/26/1984
ELIN99,1999,TRUE,263,22,271,5/27/1977
ELIN99,1999,TRUE,387,32,75,1/2/1967
ELIN99,1999,TRUE,1191,99,176,1/2/1900
EQUS99,1999,FALSE,35,3,191,5/7/1996
EQUS99,1999,FALSE,175,15,2187,9/26/1984
EQUS99,1999,FALSE,231,19,19,1/25/1980
EQUS99,1999,FALSE,267,22,13,1/21/1977
EQUS99,1999,FALSE,1191,99,2944,1/2/1900
FARS99,1999,TRUE,46,4,2228,6/15/1995
FARS99,1999,TRUE,109,9,5443,3/28/1990
FARS99,1999,TRUE,109,9,1,3/26/1990
FARS99,1999,TRUE,1191,99,1135,1/2/1900
FBYN99,1999,FALSE,175,15,187,9/26/1984
FBYN99,1999,FALSE,1191,99,216,1/2/1900
FENC99,1999,FALSE,35,3,2520,5/7/1996
FENC99,1999,FALSE,175,15,241,9/26/1984
FENC99,1999,FALSE,1191,99,4322,1/2/1900
HARY99,1999,FALSE,58,5,10,6/21/1994
HARY99,1999,FALSE,119,10,1256,5/22/1989
HARY99,1999,FALSE,1191,99,2498,1/2/1900
HELP99,1999,TRUE,46,4,550,6/15/1995
HELP99,1999,TRUE,56,5,702,8/1/1994
HELP99,1999,TRUE,105,9,26,7/25/1990
HELP99,1999,TRUE,171,14,56,1/16/1985
HELP99,1999,TRUE,231,19,814,1/25/1980
HELP99,1999,TRUE,267,22,11,1/21/1977
HELP99,1999,TRUE,1191,99,470,1/2/1900
HICE99,1999,TRUE,46,4,2792,6/15/1995
HICE99,1999,TRUE,109,9,2698,3/28/1990
HICE99,1999,TRUE,216,18,28,4/25/1981
HICE99,1999,TRUE,1191,99,781,1/2/1900
